id,created_at,text
619981266755186689,2015-07-11 21:27:07,"b'""Today is a day for truth."" #BatmanvSuperman #SDCC @ZackSnyder https://t.co/K9YQE1nw7C'"
619313253630521344,2015-07-10 01:12:40,"b""Thanks to my friend @bismackbiyombo0 for joining @EasternCongo advisory board. Hope you're enjoying the #Congo. http://t.co/kRJ3ySdRMW"""
618973054731952129,2015-07-09 02:40:50,b'RT @WhitneyRayeW: Welcome back to #Congo @bismackbiyombo0 @EasternCongo highlighting the promise &amp; potential in your remarkable home http:/\xe2\x80\xa6'
618104459395211264,2015-07-06 17:09:21,"b'.@JohnKerry Thx for appointing Tom Perriello as Special Envoy, Africa Great Lakes &amp; #DRC. @EasternCongo partners look fwd to working w/ him.'"
614474565331349504,2015-06-26 16:45:27,"b'Big moment for our country. Thank you, #SCOTUS.  https://t.co/DcITVs3Zkh'"
613737146663477248,2015-06-24 15:55:13,b'From one Batman to another: thank you #SFBatkid. Checkout @BatkidBegins in select theaters this Friday: http://t.co/ti86v37XVA'
610827439233736704,2015-06-16 15:13:04,b'Thank you @FLOTUS for #LetGirlsLearn commitment in #DRC &amp; working with local orgs to close girls secondary edu gap. http://t.co/XbSnxvtIct'
596345289541287938,2015-05-07 16:06:11,b'.@EasternCongo thanks Congress for urging @BarackObama to appoint Special Envoy to #DRC &amp; Africa\xe2\x80\x99s Great Lakes Region http://t.co/aPcYs9Nj5W'
590956867041517568,2015-04-22 19:14:31,"b""Lots of people have been asking who the guy was. His name was Benjamin Cole - lived in Georgia on my Mom's side about six generations back."""
589231670898864128,2015-04-18 00:59:12,"b'""That\'s how it starts."" RT @ZackSnyder: #BatmanvSuperman #NotBlurry #NotPirated https://t.co/obCsCcPE5A #OfficialTrailer'"
586582273614553089,2015-04-10 17:31:26,"b""It's a new year. #RedSox http://t.co/SIvaU3jm0u"""
585930651041431553,2015-04-08 22:22:07,b'Thanks @SenatorLeahy - the 2nd biggest Batman fan at the #Senate hearing - for the opp to speak about @EasternCongo. http://t.co/zHwZBIPP8t'
585572705711366145,2015-04-07 22:39:47,b'Honoring the courage of the #Rwandan people on the 21st anniversary of the #RwandaGenocide. #Kwibuka21 http://t.co/528Z81jgfj'
581123438015864832,2015-03-26 15:59:59,"b""I'm back on Capitol Hill with @LindseyGrahamSC on behalf of @easterncongo. Images from #DRC throughout today here: http://t.co/IAbc2jOmr8"""
581094903188463616,2015-03-26 14:06:35,b'RT @EasternCongo: Watch live - NOW! Senate hearing w/ ECI Founder @BenAffleck on US assistance in #DRC http://t.co/9uPFfwqJdw'
561287194393214977,2015-01-30 22:17:50,b'In episode 2 of #apathappears @NickKristof &amp; Jen visit @SaveTheChildren in her native WV. Feb 2 on @PBS. http://t.co/cvNR2lNjCX'
561239503386710017,2015-01-30 19:08:19,b'I\xe2\x80\x99m the locker room guy. #Patriots #SuperBowl @JimmyKimmel http://t.co/BBdICDKvn9'
560505005116260352,2015-01-28 18:29:41,"b'RT @onedropoflove: Fri. Jan 30 #onedropoflove in Camb, MA in support of Kimbrough Scholars Program. Q&amp;A with Junot D\xc3\xadaz to follow https://t\xe2\x80\xa6'"
559028528122175488,2015-01-24 16:42:42,b'Eli Manning\xe2\x80\x99s Footballs Are Months in Making http://t.co/Z8m3HNnv5j'
555850312440119296,2015-01-15 22:13:36,"b""Congrats to @VirungaMovie and @EasternCongo partner @gorillacd in #DRC for today's #OscarNoms."""
553336108181102594,2015-01-08 23:43:03,b'Thank you again to @Walgreens for honoring @EasternCongo last night at the #PeoplesChoice Awards. http://t.co/3YAYs7a2CS'
553032877559267328,2015-01-08 03:38:07,"b'Tonight, on behalf of @EasternCongo, I\xe2\x80\x99m honored to receive the @PeoplesChoice Humanitarian Award by @Walgreens. http://t.co/l6yM86Wp8F'"
545966848681185280,2014-12-19 15:40:14,"b'Check out @StarkeyCares, an @EasternCongo partner working to improve health in #DRC. http://t.co/NkOm3IMHcV'"
543101312557383682,2014-12-11 17:53:37,b'Great speaking w/ @Marketplace about opportunities in @EasternCongo. Tune in for more #Congo stories: http://t.co/jFf544VJd9'
535274643603865601,2014-11-20 03:33:14,b'Thanks @SavetheChildren. Honored to receive the Global Child Advocate Award for work w/ @EasternCongo #InvestInKids http://t.co/u6q9qaUbVw'
534745016976293888,2014-11-18 16:28:41,"b""I'm supporting @realrobinwright &amp; @PLFDreams to make a difference for women in the Congo. Join me. #DreamBigger http://t.co/6dYS7txt5e"""
532260798341861376,2014-11-11 19:57:17,b'RT @OpGratitude: Our Veterans have earned our undying thanks. http://t.co/PQZLMuVzOZ #VeteransDay #HonorVets #Gratitude http://t.co/WGY6IJS\xe2\x80\xa6'
532249894783033347,2014-11-11 19:13:58,"b'RT @PVA1946: #Veterans are honoring each other today by gathering &amp; honoring their service, fellow soldiers http://t.co/9xzzJYPjvz http://t\xe2\x80\xa6'"
